0.0162098,2128.94,17,53.9059;
0.00146628,8054.12,5,38.4217;
0.00430837,4066.74,6,41.0335;
4.10208,40.1691,363,36.9828;
0.00736381,4072.79,11,37.0016;
1.55963,54.1842,246,44.0586;
3.01456,38.3462,323,34.0569;
0.0964461,90.7505,42,46.3773;
0.115651,45.739,39,34.977;
0.0314415,45.9298,23,36.2162;
0.31172,38.2768,83,31.0372;
0.0115841,46.0595,14,35.7908;
0.00375195,22070.2,8,41.8163;
0.131806,44.6202,47,32.2825;
0.964648,43.1344,143,34.1076;
0.632815,55.1386,131,38.7828;
0.00311665,12045.9,7,37.425;
0.668805,47.9058,100,34.7617;
0.00489882,18101.4,10,60.5055;
0.0277129,97.0389,24,61.4301;
0.102057,56.2891,35,41.5916;
0.067774,44.0771,35,34.5056;
0.0352821,2041.13,26,33.0135;
0.979702,42.5946,170,35.4679;
0.320823,43.6124,82,35.2612;
0.0447655,148.513,27,56.9281;
0.400588,44.4592,95,35.99;
0.0210554,45.2474,20,34.8559;
0.793135,51.1577,153,36.1692;
0.00499266,41.2217,8,34.252;
0.00301571,6040.87,8,34.9795;
0.0111712,2046.96,13,36.449;
0.646183,44.7008,119,35.5656;
0.00287496,22041.7,8,33.6038;
0.110394,51.8448,47,39.3108;
17.4195,39.6615,1174,34.8493;
0.0654738,48.2297,33,39.6146;
0.0237287,12045.5,10,34.6969;
1.06166,43.1735,182,36.3761;
0.0202363,6071.53,16,39.4654;
0.00504486,66.9811,8,36.1875;
4.29559,41.1772,450,36.1119;
0.0472346,47.7357,23,36.6622;
