0.0162098,2128.94,17,53.9059;
0.021535,2063.7,19,40.0204;
0.0327602,117.2,22,44.6446;
0.0708422,114.07,35,42.2;
0.0821879,52.7098,38,40.0325;
0.0972706,52.7012,42,40.0275;
0.318345,51.0785,79,38.4392;
0.636858,50.7548,118,39.217;
0.829252,49.2043,142,39.4887;
1.15092,47.0398,176,38.8438;
1.4197,46.0471,201,38.1556;
1.52781,42.9085,211,36.8957;
1.68694,40.3794,226,36.3115;
3.64135,39.5486,389,35.9098;
5.68884,39.2422,529,35.6949;
5.79444,38.1461,535,35.8113;
27.0869,37.6883,1537,35.2393;


0.00146628,8054.12,5,38.4217;
0.00538069,8054.06,10,38.3484;
0.00588675,8053.67,11,38.1033;
0.0117226,64.4279,16,44.3635;
0.0510859,46.1574,32,35.5849;
0.390915,42.4811,96,37.0772;
1.08341,41.8594,180,35.9455;
1.25714,41.7863,203,35.8753;
1.87044,41.7516,269,35.8387;
3.02513,40.6322,373,35.2401;
3.37887,39.7203,399,35.4496;
4.24889,39.4477,467,35.8569;
8.29338,39.0015,738,34.8206;



0.00430837,4066.74,6,41.0335;
0.00570578,4066.73,8,41.0164;
0.0186255,60.51,18,40.8801;
0.0888854,50.4533,41,38.4356;
0.154397,50.4278,55,38.4763;
0.195924,50.1533,66,38.4685;
0.515129,48.4738,131,38.2995;
0.65189,48.266,151,35.9826;
1.19321,48.0228,222,36.0067;
3.28866,47.7566,406,38.7864;
3.43115,39.0632,417,33.8532;
8.00285,38.8153,716,34.1896;
11.4791,38.1319,907,33.6207;
17.0359,38.1196,1191,33.6084;

4.10208,40.1691,363,36.9828;
4.11276,40.0779,365,36.9117;
4.13785,40.0249,367,36.9031;
5.14361,39.7724,446,35.8675;
17.0402,38.5249,1140,34.3421;
21.2544,37.8202,1333,34.4186;
29.2416,36.803,1663,33.8333;

0.00736381,4072.79,11,37.0016;
0.0148789,47.8309,16,36.9058;
0.0888634,45.4296,40,37.0309;
0.590266,43.1196,115,34.5108;
0.656784,42.1788,124,34.2681;
0.669713,41.9061,127,34.0812;
0.757343,41.6425,144,34.2812;
1.07641,40.5493,183,34.3097;
1.0859,38.9867,184,33.8823;
1.45544,38.8578,217,32.7853;
2.42614,37.5342,299,32.7863;
6.28687,37.1202,571,33.0034;

1.55963,54.1842,246,44.0586;
1.69572,46.8823,256,40.0139;
3.14517,46.7168,388,41.4766;
3.679,46.4443,432,41.0911;
4.70831,46.2568,510,40.2521;
5.27191,46.2445,549,40.2487;
5.46794,46.0279,565,40.0584;
5.85769,42.7052,587,38.3173;
7.41802,42.4991,689,37.5237;
8.40795,41.666,743,36.7024;
10.2075,40.5584,842,37.3498;
10.8939,39.663,879,36.476;
20.5653,37.7568,1349,35.1611;

3.01456,38.3462,323,34.0569;
3.64623,37.7755,373,34.1924;
4.05753,37.7595,400,34.1716;
8.15692,37.3079,653,33.7775;

0.0964461,90.7505,42,46.3773;
0.156775,90.3127,60,40.684;
0.179088,90.1152,65,40.6809;
0.202878,53.3457,73,40.3872;
0.321751,51.5896,97,40.9313;
0.344917,51.5394,103,40.887;
0.352141,50.9461,104,37.4254;
0.413818,48.3078,112,38.7961;
0.421526,48.2933,114,38.7694;
0.618106,47.5436,140,34.9838;
0.903079,39.4882,180,31.9558;
43.3147,39.3829,2214,31.3916;

0.115651,45.739,39,34.977;
1.00477,40.338,155,37.0261;
2.45203,39.9275,301,35.4007;
3.11397,39.6497,349,34.9927;
4.40583,39.3695,442,35.4349;
5.25751,39.0476,498,34.9537;
10.7554,38.9957,807,34.7419;

0.0314415,45.9298,23,36.2162;
0.0325373,44.7976,24,35.5026;
0.196208,38.26,68,32.6819;
0.59485,37.9696,133,32.6007;


0.31172,38.2768,83,31.0372;
0.557674,38.2326,119,30.9769;
0.602719,38.1847,127,30.8908;
0.690805,38.1714,139,30.8812;
0.704075,38.1522,141,30.8765;
0.790148,38.1225,153,30.8442;
0.899308,38.1082,165,30.8412;
2.56962,38.0856,359,30.8043;


0.0115841,46.0595,14,35.7908;
0.0126052,45.4212,15,35.8137;
0.763227,41.7175,147,35.3507;
1.46595,39.7887,225,34.1847;
1.48792,39.4507,227,34.2624;
2.59646,37.8852,323,33.5917;

0.00375195,22070.2,8,41.8163;
0.00550134,20072.3,10,42.7208;
0.00865969,4041.69,12,33.1664;
0.0603246,4041.2,30,32.6812;
0.230518,2046.84,70,34.889;
0.278873,2044.62,79,34.4169;
0.398103,49.5652,95,37.7325;
0.698404,45.0699,136,37.8569;
0.801416,43.0183,151,37.0436;
1.24769,40.8656,199,35.4995;
2.90281,39.7399,366,34.4779;
6.20418,39.7376,637,34.48;
8.29349,38.799,778,33.4879;
11.1917,38.0073,952,33.4939;

0.131806,44.6202,47,32.2825;
0.142441,44.1156,50,31.7833;
0.148474,44.0677,52,31.7755;
0.186053,43.7915,62,31.8205;
0.728316,43.7521,138,37.8835;
0.76819,42.3762,141,36.6546;
2.99801,41.7951,333,36.6909;
4.14974,40.1444,421,34.7127;
8.19026,39.909,670,34.6488;
10.4784,39.7675,804,34.8697;

0.964648,43.1344,143,34.1076;
3.85027,41.1519,403,36.7799;
4.54695,40.1084,453,36.5093;

0.632815,55.1386,131,38.7828;
