0.00902902,16105.2,13,50.3701;
0.0111183,4066.95,14,45.4409;
0.0143479,61.4786,15,49.7447;
0.0188767,44.681,17,35.2717;
0.116062,44.0876,45,34.8785;
0.223842,44.0408,70,36.7735;
0.225906,43.2182,71,35.9864;
0.525692,37.4628,140,37.3228;
2.12946,37.3908,374,37.2565;
2.61257,37.3821,434,37.2445;

0.0119836,2069.06,16,37.6585;
0.0124257,2069.01,17,37.4812;
0.06385,53.1308,48,39.114;
0.168968,53.0991,82,38.8493;
0.181393,53.0628,85,38.5464;
0.217336,53.0393,97,38.4867;
0.273595,44.4837,111,37.7065;
0.501666,43.981,156,37.2038;
1.57725,42.9329,324,42.9329;
1.61493,40.2133,328,40.2133;
2.2801,40.0325,414,39.8016;
2.45261,40.0203,435,39.7959;
2.48468,36.6865,440,36.462;
4.25622,36.0775,659,35.8531;
25.9679,36.0517,2318,35.7396;

0.0380388,72.901,20,52.3599;
0.039785,39.2189,21,39.2189;
0.0404971,38.6913,22,38.6913;
0.690298,36.0885,208,36.0885;
2.73794,36.0766,498,36.0766;
3.14957,36.0728,553,36.0728;

6.42134,36.3208,762,36.3208;
6.61168,36.066,778,36.066;
6.84395,36.0081,794,36.0081;
9.59013,36.0048,1019,36.0048;
14.1988,35.981,1422,35.981;
16.1256,35.9798,1557,35.9798;

0.00469289,49.4476,10,49.4476;
0.00619525,49.2014,12,49.2014;
0.00874603,46.417,15,46.417;
0.0171818,37.3148,23,37.3148;
0.0208496,37.0391,26,36.9647;
0.0271529,34.3781,30,34.3781;

0.0438039,42.6135,32,33.3669;
0.140275,42.1262,71,42.1262;
0.202826,41.5578,88,41.5578;
0.230281,35.721,94,35.721;
0.698971,35.0468,180,35.0468;
1.31489,35.0096,264,35.0243;
6.71998,33.6458,799,33.6604;

0.0981022,45.2294,45,45.2294;
0.0998091,44.7624,46,44.7624;
0.122632,35.467,55,35.467;
0.145477,35.1623,63,35.1623;
0.15343,35.1352,66,35.1352;

0.00625008,51.2649,12,37.2121;
0.0122208,50.8732,18,37.245;
0.0203285,50.5395,23,37.1767;
0.0537155,41.3398,40,41.3398;
0.0979597,41.2767,52,41.2767;
0.103311,41.2656,54,41.2656;
0.239478,39.653,93,39.3323;
0.321952,38.9566,108,38.9566;
0.442954,35.4309,133,35.0173;
3.14546,35.4193,464,35.0323;
5.67915,35.4128,711,35.0042;
7.97843,35.3934,903,34.9874;
11.6378,35.0787,1177,35.0787;
18.0463,34.8707,1595,34.7863;

0.0366088,41.2668,33,41.2668;
0.0554285,41.0164,39,41.0164;
0.0718552,40.9681,47,40.9681;
0.0851982,36.1788,52,36.1788;
0.138676,36.1469,70,36.1469;
0.427806,35.726,140,35.8218;
0.714722,34.1946,195,34.1946;

0.143625,39.1065,64,38.9407;
0.18994,39.0822,75,38.9151;
0.193695,38.9103,77,38.7443;
0.208816,38.8831,82,38.7304;
0.286823,38.8693,108,38.7003;
0.313403,35.0912,112,35.0912;
0.345793,34.6912,118,34.28;
3.40654,34.6626,559,34.2576;
4.11618,34.6379,637,34.2355;
38.5003,34.0626,3169,34.6946;

0.0452955,32.7846,27,32.7846;
0.382789,32.776,139,32.776;
