0.0910637,44.4853,41,35.8154;
4.52182,42.9078,417,37.7297;
0.465082,42.7698,92,37.4042;
0.594509,36.308,100,33.775;
0.0296769,37.9706,21,32.6733;
0.00233974,6058.32,6,41.867;
0.00308801,37.9687,7,33.8935;
0.156674,61.658,54,48.595;
0.386753,40.3375,89,32.8288;
0.0223914,101.695,12,50.6266;
0.0231434,8058.87,11,44.9369;
0.000976017,2038.9,4,32.1361;
0.00279206,8070,5,43.3472;
0.011348,6151.28,7,48.958;
0.352125,49.6194,78,36.252;
0.212708,47.9534,62,37.251;
0.00576156,10116.2,9,48.7004;
0.085378,66.5604,32,45.2944;
0.312613,41.7846,82,35.9306;
0.0162594,2063.17,16,39.8222;
0.0785159,63.9736,33,54.7238;
0.0589502,81.0306,26,46.6842;
0.019692,2052.65,15,45.8649;
0.0904075,44.1757,32,37.5669;
0.95733,46.6172,141,39.4241;
0.00740723,98.5262,10,37.9374;
0.221216,49.5162,62,38.3588;
1.07561,61.3166,127,41.2652;
1.298,38.116,180,34.2204;
0.0293925,4053.45,11,40.1569;
0.00654279,10043.4,9,37.1409;
0.0121755,24096.6,12,49.1104;
0.138479,84.7372,52,53.9193;
20.238,38.7969,1243,35.6381;
0.010142,50.5015,10,42.6045;
0.183316,49.7053,55,39.5057;
0.430689,35.5588,100,31.8184;
0.320078,47.2436,81,34.3831;
0.0429392,59.7494,22,41.7388;
5.25904,38.3974,452,36.5477;
0.134424,36.3302,47,32.8819;
