38.117,36.9378,1962,35.3111;
20.0475,36.6287,1308,34.591;
36.3921,38.7471,2228,36.3562;
19.9123,34.9259,1272,33.2981;
0.265646,37.7869,75,32.4693;
4.13878,38.5035,419,35.39;
0.154391,36.8285,50,32.6735;
1.94075,36.3141,264,32.0057;
27.0146,38.3301,1730,37.07;
50.4575,36.7076,2450,34.8701;
0.412331,36.0612,101,32.051;
0.0938653,36.3479,36,31.8147;
43.6735,38.048,2227,35.719;
48.5261,38.4035,2466,36.6182;
27.4082,36.4024,1632,34.2205;
8.82461,37.8368,702,34.6396;
12.7278,37.6683,966,35.8517;
21.9293,37.6055,1382,35.7732;
13.3555,36.108,852,34.1302;
39.6364,38.135,2275,36.3221;
0.31798,34.8661,82,30.955;
3.21118,37.4355,352,33.7224;
20.7224,39.4152,1327,36.9596;
22.3464,38.3029,1465,35.555;
7.31096,36.7923,679,34.7129;
23.1255,37.5862,1394,35.2613;
1.69722,34.6643,275,31.646;
1.76299,34.4186,210,31.8935;
47.8964,37.2369,2302,34.976;
45.059,34.8672,2280,33.1889;
16.494,37.3814,1037,33.2964;
19.4699,38.3566,1247,36.6715;
42.1871,39.026,2127,36.7103;
27.5134,38.4314,1609,35.3662;
42.5949,36.4286,2111,35.198;
6.60945,38.5301,638,35.773;
8.39348,34.8805,714,31.4379;
7.2236,38.8523,666,33.4294;
48.0154,38.4903,2607,36.2866;
27.3123,35.2077,1631,33.6486;
39.9563,35.0425,2129,33.2257;
