2.64391,40.6801,309,33.7897;
0.67508,43.6816,103,34.813;
42.6442,44.5666,2158,34.928;
8.78971,42.8799,669,36.7095;
33.8595,42.3268,1874,36.1388;
1.44477,41.6696,220,34.7695;
2.39811,39.3758,276,34.705;
4.21896,43.5076,483,34.3755;
42.9549,43.4984,2130,38.7692;
20.7897,43.5019,1417,33.8193;
20.7369,44.5837,1307,37.3827;
7.60097,43.1978,720,35.6213;
0.269937,43.5255,62,37.7078;
9.07749,40.314,854,34.6872;
47.5033,41.9051,2342,37.8694;
0.919659,42.9729,174,35.0064;
3.83336,39.1898,427,32.5312;
4.45533,39.6517,481,33.6073;
4.47314,41.6308,482,31.8524;
29.4059,41.6235,1816,34.5483;
16.1162,40.1709,1060,35.938;
2.37401,39.9378,295,33.4354;
15.7486,40.7794,1066,34.4774;
2.53183,42.3628,329,35.5844;
5.15047,44.6426,507,35.5124;
8.45865,41.502,670,35.2718;
0.693486,40.8212,148,32.6377;
40.5526,45.7321,2184,34.7806;
4.71369,41.2589,493,34.541;
14.8575,40.2579,1153,33.6236;
3.53159,39.9449,358,33.5922;
13.0256,40.2808,997,35.1991;
10.3854,43.1002,778,36.2315;
0.488516,38.7969,114,32.6182;
3.11761,46.0101,368,36.4552;
0.259304,39.1739,89,34.1682;
38.4606,42.453,1681,34.1199;
4.58542,40.9315,532,35.1596;
22.9899,47.5288,1337,39.2384;
3.64019,39.4192,417,33.78;
20.4992,44.6213,1447,36.2397;
1.8706,42.3473,281,34.0609;
