0.0513861,53.755,32,45.2973;
0.152954,47.7261,60,39.9915;
0.233422,41.4283,79,38.2784;
0.427538,41.187,113,37.6635;
0.642409,38.5313,145,35.0827;
6.2991,38.0507,628,35.9206;
20.6968,37.9877,1458,36.1216;

0.00260328,8041.92,7,34.5398;
0.0068804,4054.03,10,39.7827;
0.0454601,2096.31,26,54.8713;
0.0688029,66.265,32,46.3187;
0.0770782,52.1493,36,39.7162;
0.0879188,51.9238,39,40.138;
0.0890775,51.3971,40,39.9031;
0.431493,50.1806,102,38.6113;
0.468277,49.0463,108,42.0925;
0.471414,47.9414,109,36.9167;
0.506847,47.5208,114,36.5621;
0.527511,47.5012,118,36.5199;
0.598524,46.7308,128,39.7439;
0.67386,44.8146,139,40.1798;
0.738826,44.4457,147,39.8678;
1.21781,43.3856,197,38.4104;
1.22791,41.9949,198,37.3346;
1.60542,41.171,230,36.315;
2.2156,39.9881,278,35.9547;
3.54683,38.0452,382,35.5266;
11.1165,37.8741,811,34.4671;
16.478,37.7556,1081,35.0941;


0.204237,44.8228,67,35.9281;
2.92977,43.2481,349,37.3063;
3.95315,38.025,430,33.6046;
7.43077,35.9083,671,31.8542;

5.31948,41.0557,556,36.865;
5.32678,40.9041,557,36.7276;
5.33452,40.6444,558,36.534;
5.46041,40.5277,568,36.447;
5.92432,40.4243,608,36.3655;
7.91077,40.3976,761,35.9277;
8.89765,39.8055,836,35.8919;
9.7536,39.7482,897,35.8465;
18.3642,39.3129,1412,35.4562;
33.9845,39.3067,2157,35.8362;
37.1589,39.2957,2308,35.4391;
37.7947,38.8554,2337,35.8845;


0.00612692,12081.3,8,35.2159;
0.0162814,8084.1,15,37.4114;
0.0242923,8082.03,19,52.3267;
0.0519639,2077.41,28,60.0034;
0.0820327,2044.15,37,35.7161;
0.141912,75.2638,50,42.6064;
0.240579,74.7681,67,41.5963;
0.535622,40.8369,104,36.4475;
14.4142,40.791,1019,38.0089;
14.715,40.2093,1035,37.6409;
15.0141,39.7663,1055,36.5894;
16.7129,39.7631,1151,35.6046;
16.813,38.1943,1156,35.253;
20.3406,38.1167,1333,35.5701;
20.9322,37.4136,1363,33.9248;

0.0095889,6085.93,11,50.9611;
0.0153565,6059.03,14,46.3825;
0.0167445,2072.17,15,40.73;
0.0246471,75.3258,19,43.4275;
0.0598838,73.8262,33,48.3691;
0.0807835,73.3387,40,48.1989;
0.175781,67.459,68,43.5424;
0.222854,46.8166,80,38.8114;
0.270249,46.7633,90,38.758;
0.299256,46.6526,96,38.7067;
0.480863,44.1876,129,36.3114;
0.590578,44.0366,150,37.635;
0.6755,43.9652,161,37.567;
0.713432,43.6863,167,35.7639;
0.762082,43.6499,175,35.7363;
1.08197,42.7087,222,37.1257;
