0.00902902,16105.2,13,50.3701;
0.0119836,2069.06,16,37.6585;
0.0380388,72.901,20,52.3599;
6.42134,36.3208,762,36.3208;
0.00469289,49.4476,10,49.4476;
0.0438039,42.6135,32,33.3669;
0.0981022,45.2294,45,45.2294;
0.00625008,51.2649,12,37.2121;
0.0366088,41.2668,33,41.2668;
0.143625,39.1065,64,38.9407;
0.0452955,32.7846,27,32.7846;
0.00769664,48.0847,14,48.0847;
0.0195413,2079.42,19,60.401;
0.0212578,48.2197,13,48.2197;
0.173786,35.3283,63,35.3283;
5.31437,32.504,161,32.504;
0.00165118,42.3893,4,42.3893;
0.0370184,45.3099,25,45.3099;
0.0213224,35.6023,15,35.6023;
0.0511652,33.5928,27,33.2754;
0.206753,51.2718,70,37.1189;
0.00160332,37.2528,4,37.2528;
0.0623092,45.81,27,36.7455;
0.0226558,45.3369,22,45.3369;
0.248111,40.8444,76,40.8444;
0.334677,41.7147,109,41.7147;
0.0685801,2039.51,35,31.6833;
1.91855,36.0209,395,35.6249;
0.0164289,50.7532,11,50.7532;
0.0238101,33.828,25,33.3593;
0.010716,40.6933,17,40.6933;
0.100858,35.3848,47,35.3848;
0.00126938,35.3379,6,35.3379;
0.0129848,83.466,15,52.1927;
0.0322212,51.6376,22,38.3977;
0.115539,44.0296,45,44.0296;
0.105216,43.6269,52,43.6269;
0.00315737,8100.7,7,38.9489;
0.998092,38.1894,226,38.1894;
0.0471573,93.4875,28,53.7994;
0.00255186,35.2417,6,35.2417;
0.00798254,38.5663,14,38.6304;
0.0296584,55.7475,31,55.7475;
0.0084828,8066.95,6,47.6196;
0.0273659,44.8903,18,44.4122;
0.375484,44.5798,107,44.5798;
0.0308768,12159.1,14,67.0284;
